Edad,D1_MaxD12m,DiasAtrasos_12m,AntiguedadSF_u24m,flg_Garantias,flg_SituacionLaboral,Default,flg_Clean
48,0.945103023,5,23,1,0,0,1
30,0.698646892,2,22,0,1,0,1
43,0.623792513,2,24,0,1,0,1
39,0.002454945,2,23,0,0,0,1
44,0.000927703,1,22,0,0,0,1
36,0.043357685,2,18,0,1,0,1
39,0.639619993,4,19,0,1,0,1
47,0.014097501,2,24,1,1,0,1
32,0.978994,2,22,0,1,0,1
27,0.713682435,4,24,1,1,0,1
51,0.301466671,1,23,1,0,0,1
38,0.740721376,1,17,0,1,0,1
45,0.880922711,1,24,0,1,0,1
43,0.025211339,2,24,0,0,0,1
34,0.902223549,0,23,0,0,0,1
32,0.854896471,1,23,0,0,0,1
34,0.068800495,4,20,0,0,0,1
46,0.816850951,3,22,0,1,0,1
43,0.02246189,6,24,1,0,0,1
57,0.336136426,3,23,1,1,0,1
45,0.268808351,0,19,0,0,0,1
42,0.280847542,1,15,0,1,0,1
40,0.001892452,1,24,0,0,0,1
31,0.972808849,4,22,0,1,0,1
34,0.995449643,1,17,1,1,0,1
41,0.99731395,1,21,0,1,0,1
33,0.054095859,1,20,0,1,0,1
43,0.136582519,2,23,0,1,0,1
42,0.931425173,0,24,0,0,0,1
45,0.086845898,3,22,0,1,0,1
48,0.997516797,4,20,1,1,0,1
43,0.000743333,0,23,0,1,0,1
31,0.631751806,1,23,0,1,0,1
47,0.817155987,2,24,0,1,0,1
35,0.078402848,2,14,0,1,0,1
42,0.104558376,3,22,0,1,0,1
40,0.997131994,2,21,1,0,0,1
35,0.003930342,2,16,0,1,0,1
40,0.996799499,2,20,1,0,0,1
37,0.14937265,1,20,1,0,0,1
38,0.758470262,3,19,0,1,0,1
35,0.968417307,1,24,0,0,1,1
44,0.009197864,0,24,0,1,0,1
53,0.939703699,0,16,0,0,0,1
32,0.848295739,4,19,1,1,0,1
37,0.886924384,2,24,1,1,0,1
30,0.996503815,0,24,0,0,0,1
33,0.091473516,1,17,0,1,0,1
32,0.001378834,2,22,0,0,0,1
37,0.574714847,2,21,0,0,0,1
51,0.118964471,2,23,0,0,0,1
39,0.093679639,5,23,0,1,0,1
43,0.026282167,1,17,1,1,0,1
30,0.771660248,1,20,1,0,0,1
43,0.825688529,1,20,0,0,0,1
42,0.470288446,1,22,0,1,0,1
31,0.639889628,1,20,0,0,0,1
35,0.319712346,2,21,0,1,0,1
35,0.688709756,4,16,0,0,0,1
40,0.667905044,2,16,0,0,0,1
46,0.64907662,2,19,0,0,0,1
37,0.785010675,1,17,0,1,0,1
42,0.055342633,3,23,1,1,0,1
41,0.986062767,2,22,1,1,0,1
44,0.447896599,1,22,1,1,0,1
34,0.62540789,1,24,0,1,0,1
43,0.797607016,6,15,0,1,0,1
34,0.9378299,4,23,0,0,0,1
44,0.865149377,1,22,0,1,0,1
35,0.855271635,2,21,0,1,0,1
32,0.728164549,0,22,0,1,0,1
48,0.800216703,4,17,0,1,0,1
36,0.210366256,5,14,0,1,0,1
44,0.074392435,2,24,0,1,0,1
43,0.762575849,1,15,0,1,0,1
43,0.909729522,1,23,0,0,0,1
27,0.249642608,1,22,0,1,0,1
36,0.016824541,2,13,0,0,0,1
36,0.636467361,2,20,0,1,0,1
48,0.372247759,2,24,0,1,0,1
34,0.530843054,1,14,1,1,1,1
38,0.346649495,6,23,1,1,0,1
46,0.053554148,2,19,0,1,0,1
31,0.994187262,2,23,0,1,0,1
33,0.116855605,2,24,0,1,0,1
45,0.649155677,2,20,0,0,0,1
43,0.113661375,4,19,0,0,0,1
37,0.985377776,4,21,1,1,0,1
46,0.262366827,0,14,0,1,0,1
27,0.873516541,1,22,0,0,0,1
39,0.765556107,6,21,0,0,0,1
36,0.535427807,2,23,0,0,0,1
44,0.15018686,0,13,0,1,0,1
38,0.131107764,4,20,0,1,0,1
51,0.00072876,5,23,0,1,0,1
36,0.169909425,4,23,0,1,0,1
34,0.192597826,1,21,0,1,0,1
45,0.006465599,2,24,0,0,1,1
36,0.999675234,3,22,0,1,0,1
42,0.196289912,2,23,0,1,0,1
35,0.465048875,1,19,0,1,0,1
43,0.001735657,2,24,0,0,0,1
36,0.993645737,1,21,0,0,0,1
32,0.705673444,2,22,0,1,0,1
28,0.521301541,3,18,0,1,0,1
49,0.994400304,1,21,0,1,0,1
41,0.29376663,1,20,0,1,0,1
39,0.085670262,1,21,0,0,0,1
47,0.552576831,1,24,0,0,0,1
57,0.999593037,1,19,0,1,0,1
35,0.435595749,1,21,0,0,0,1
33,0.982860554,0,22,0,1,0,1
33,0.919198504,2,21,0,1,0,1
43,0.998688662,1,22,1,0,0,1
54,0.972901038,0,22,0,1,0,1
34,0.052817358,3,21,0,1,0,1
42,0.020970659,2,21,0,0,0,1
49,0.827447712,5,15,0,1,0,1
49,0.824572719,2,18,0,0,1,1
50,0.620855426,1,24,0,0,0,1
35,0.916863699,1,24,1,1,0,1
37,0.921157395,1,22,0,1,0,1
42,0.121053922,3,15,0,1,0,1
46,0.538336271,4,22,0,1,0,1
28,0.98781393,1,19,0,0,0,1
44,0.000799256,1,20,0,0,0,1
55,0.043660123,1,15,0,1,1,1
46,0.910795538,0,24,0,1,0,1
41,0.956902321,3,23,1,1,0,1
35,0.716760327,1,20,1,0,0,1
41,0.838196863,1,23,0,1,0,1
43,0.585591526,3,24,0,1,0,1
39,0.999766763,1,17,0,1,0,1
30,0.02647719,0,20,0,0,0,1
54,0.087144829,3,16,0,1,0,1
35,0.400375312,0,23,0,0,0,1
38,0.001490715,2,17,0,0,0,1
42,0.051860017,5,20,0,1,0,1
34,0.501024316,2,22,0,0,0,1
42,0.531790778,1,23,0,0,0,1
49,0.809913725,2,22,0,0,0,1
41,0.305758353,3,17,1,1,0,1
44,0.047931793,3,21,0,1,0,1
45,0.82977532,3,12,0,0,0,1
47,0.62072954,1,22,0,0,0,1
30,0.83257667,3,22,0,0,1,1
41,0.878765816,1,13,0,1,0,1
29,0.812591642,3,8,0,1,0,1
40,0.001599617,1,23,0,1,0,1
29,0.21922339,2,19,0,1,0,1
38,0.31163141,2,24,0,1,0,1
47,0.675799319,4,20,1,1,0,1
48,0.111258951,4,24,0,1,0,1
52,0.472031334,1,15,0,0,0,1
36,0.018000494,2,24,1,0,0,1
34,0.752033315,1,23,0,0,0,1
48,0.443839513,7,18,0,0,0,1
58,0.996287281,2,16,0,1,0,1
35,0.435352346,4,21,0,1,0,1
36,0.584892732,2,18,1,0,0,1
34,0.945079521,1,19,0,1,0,1
50,0.416527746,4,14,1,0,0,1
39,0.077159037,2,22,0,1,0,1
40,0.016975668,0,17,1,0,0,1
44,0.127911427,2,14,0,0,0,1
53,0.879773305,2,20,0,1,0,1
35,0.016818972,6,23,0,0,0,1
34,0.029146333,1,20,1,1,0,1
39,0.00439525,2,20,0,1,0,1
49,0.21319137,2,19,0,1,0,1
43,0.983164137,2,21,0,1,0,1
33,0.002580759,2,24,0,1,0,1
34,0.697016377,4,9,0,1,0,1
38,0.762209573,0,17,0,0,0,1
38,0.006967047,4,21,0,1,0,1
35,0.02420925,2,22,0,0,0,1
39,0.683907479,0,15,0,0,0,1
38,0.193052216,2,24,0,1,0,1
36,0.177234311,3,23,0,0,0,1
36,0.464084198,9,24,0,0,0,1
38,0.100021646,3,24,0,0,0,1
39,0.975968129,1,23,0,0,0,1
44,0.585533185,1,20,0,1,0,1
40,0.47836577,0,19,0,1,0,1
40,0.352267355,3,23,0,1,0,1
42,0.189602994,0,19,0,1,0,1
42,0.124012283,3,21,1,1,0,1
49,3.05E-06,2,22,0,1,0,1
36,0.842363862,0,19,0,1,0,1
47,0.911241208,1,24,0,1,0,1
36,0.801861255,1,21,0,0,0,1
39,0.210607784,3,22,0,0,0,1
37,0.723025712,2,19,0,0,0,1
49,0.612711358,2,22,0,1,0,1
45,0.509721178,2,16,0,1,0,1
39,0.310002503,1,21,1,1,0,1
30,0.522553532,1,24,0,1,0,1
37,0.228106965,1,23,0,0,0,1
36,0.632534658,2,20,0,1,0,1
42,0.718528796,2,6,0,1,1,1
39,0.118178524,1,22,0,1,0,1
40,0.464301434,1,19,0,1,0,1
42,0.123548605,4,19,0,1,0,1
39,0.519202855,3,24,1,0,0,1
34,0.963087891,2,23,0,0,0,1
45,0.322922071,2,22,0,1,0,1
47,0.980349753,0,22,0,0,0,1
47,0.629764095,3,23,0,1,0,1
36,0.649609964,1,23,0,1,0,1
29,0.030190935,1,17,1,0,0,1
33,0.109673441,2,14,0,1,0,1
31,0.994635833,1,23,0,0,0,1
34,0.335682064,5,24,0,0,0,1
28,0.372368793,1,24,0,0,0,1
36,0.999223894,4,24,0,0,0,1
35,0.349319185,1,17,0,1,0,1
32,0.231900014,3,21,0,0,0,1
34,0.950847765,2,21,0,0,0,1
45,0.088700894,2,21,0,1,0,1
38,0.485489042,1,15,1,1,0,1
38,0.200553617,1,22,1,1,0,1
31,0.541087505,2,23,0,1,0,1
41,0.0009997,2,21,0,0,0,1
35,0.056846393,1,21,0,1,0,1
41,0.770879958,1,22,0,0,0,1
34,0.936843709,0,20,0,1,0,1
40,0.804009625,2,20,1,1,0,1
36,0.568797531,1,20,0,0,0,1
40,0.214713191,0,22,0,1,0,1
41,0.999409367,0,23,0,1,0,1
32,0.350026087,0,23,0,1,0,1
39,0.235986446,3,20,0,1,0,1
36,0.265039206,4,24,0,1,0,1
46,0.027782876,2,21,0,0,0,1
38,0.954662857,0,23,1,0,0,1
27,0.505921426,1,21,0,0,0,1
35,0.986515458,1,21,1,0,0,1
47,0.936769409,1,15,1,0,0,1
46,0.951333133,1,24,1,0,0,1
31,0.742174077,3,23,0,1,0,1
38,0.980888048,2,19,0,1,0,1
44,0.623414512,0,16,0,0,0,1
44,0.708660728,1,22,0,1,0,1
44,0.102861702,2,24,1,1,0,1
32,0.062152198,1,19,0,1,0,1
45,0.978036411,2,20,0,1,0,1
42,0.789953818,0,23,0,1,0,1
47,0.976190025,2,15,0,1,0,1
48,0.022042226,3,21,1,1,0,1
35,0.791846417,3,22,0,1,0,1
48,0.10552172,1,24,0,0,1,1
38,0.917275389,2,24,0,1,0,1
43,0.995024874,4,23,1,0,0,1
38,0.012800487,3,24,0,1,0,1
35,0.553201381,3,21,0,0,0,1
28,0.171668691,7,24,0,1,1,1
47,0.982939368,1,24,0,1,0,1
42,0.223490586,3,20,0,0,0,1
38,0.087647334,1,19,1,0,0,1
34,0.978913774,3,22,0,0,0,1
37,0.001365104,5,23,0,1,0,1
35,7.69E-07,6,24,0,1,0,1
40,0.926260775,1,24,0,0,0,1
47,0.127972377,3,17,0,1,0,1
40,0.128589026,4,24,1,0,0,1
47,0.982752555,2,24,0,1,0,1
38,0.999932861,3,19,0,1,1,1
36,0.565500481,3,17,0,1,0,1
43,0.970832021,3,16,0,1,0,1
37,0.99297668,1,23,1,0,0,1
26,0.946747217,2,18,0,1,0,1
37,0.645393266,4,16,0,1,0,1
45,0.514684057,2,23,0,1,0,1
35,0.485206907,1,23,0,1,0,1
37,0.022561815,2,23,0,1,0,1
45,0.853928928,4,20,0,1,0,1
37,0.948509005,4,21,1,1,0,1
44,0.208315402,1,20,0,1,0,1
41,0.001867613,2,24,1,0,0,1
42,0.998820542,1,20,0,1,0,1
40,0.874893662,2,22,0,1,0,1
38,0.31082426,3,24,1,0,0,1
47,0.722039026,6,12,0,1,0,1
34,0.996816859,2,21,0,1,0,1
40,0.479325751,5,18,0,0,0,1
50,0.719153684,2,20,0,1,0,1
33,0.108141986,2,20,0,1,0,1
36,0.710619508,3,24,0,1,0,1
43,0.803099279,1,23,0,1,0,1
46,0.088150822,2,24,0,0,0,1
41,0.653967179,3,24,0,1,0,1
33,0.331420267,3,21,0,1,0,1
34,0.828693458,2,23,0,1,0,1
43,0.53297663,3,22,0,0,1,1
33,0.665097832,0,23,1,1,0,1
44,0.222927126,3,24,0,1,0,1
42,0.000242481,3,10,0,1,0,1
40,0.052801736,1,24,0,1,0,1
51,0.113054451,1,24,0,0,0,1
39,0.249121211,0,18,1,1,0,1
45,0.066977537,3,18,0,1,0,1
36,0.999998921,6,23,0,0,0,1
38,0.831429359,0,15,0,1,0,1
41,0.811355595,1,22,0,0,0,1
45,0.654562515,2,20,0,1,0,1
41,0.00236428,1,19,0,1,0,1
53,0.44150704,2,23,1,1,0,1
39,0.438950841,3,23,0,1,0,1
35,0.976047158,1,24,0,1,0,1
31,0.143274302,0,24,0,1,0,1
29,0.907324518,0,24,0,0,0,1
43,0.982705427,2,24,0,1,0,1
41,0.371096512,2,24,0,1,1,1
38,0.991736781,1,21,0,0,0,1
36,0.749732148,3,23,0,1,0,1
35,0.220235268,1,20,1,0,0,1
36,0.90892058,0,20,0,1,0,1
43,0.254972746,1,18,0,0,0,1
44,0.995976972,6,22,0,1,0,1
38,0.203350707,2,21,0,1,0,1
43,0.340108941,4,22,0,1,0,1
42,0.935937748,1,22,0,1,0,1
42,0.122761106,2,23,1,1,0,1
42,0.640719247,1,21,0,1,0,1
33,0.015681364,2,19,0,1,0,1
31,0.50586051,4,18,0,1,0,1
40,0.135977242,4,19,1,1,0,1
40,0.274086954,2,22,0,1,0,1
39,0.034054685,2,20,0,0,0,1
38,0.997633112,2,11,1,1,0,1
41,0.727233134,0,19,0,1,0,1
35,0.022299589,2,22,0,1,0,1
36,0.113551723,1,19,0,1,0,1
39,0.020321011,2,24,0,1,0,1
46,0.551281822,1,21,0,1,0,1
38,0.974493632,4,18,0,0,0,1
58,0.616812417,2,22,0,0,0,1
41,0.159959599,7,21,0,0,1,1
30,0.580090882,1,20,0,1,0,1
41,0.988393438,1,16,0,1,0,1
32,0.142857613,2,22,0,1,0,1
34,0.232752765,2,18,0,1,0,1
39,0.011935363,3,12,0,1,0,1
38,0.706326323,1,22,0,0,0,1
47,0.083089821,4,24,0,0,0,1
55,0.014074375,3,20,0,0,0,1
33,0.998629154,4,15,1,1,0,1
40,0.122664821,1,20,0,1,0,1
39,0.568856433,2,22,0,1,0,1
41,0.114521873,2,23,0,0,0,1
39,0.992468523,4,23,0,1,0,1
41,0.461336199,0,22,0,1,0,1
32,0.962242078,6,23,0,1,0,1
44,0.021592867,2,20,0,0,0,1
35,0.856719005,6,23,1,0,0,1
42,0.934698363,1,16,0,1,0,1
42,0.739606521,3,23,0,1,0,1
46,0.310747967,1,22,0,1,0,1
45,0.509262795,3,15,0,1,0,1
27,0.178039241,2,22,0,1,0,1
52,0.376389149,5,24,1,1,0,1
50,0.699928356,2,23,0,1,0,1
39,0.563658178,1,23,1,0,0,1
26,0.206302049,1,21,0,0,0,1
28,0.305182908,1,21,0,1,0,1
42,0.695034944,3,21,0,1,0,1
39,0.592648527,0,21,0,1,0,1
43,0.111346631,2,23,1,0,0,1
41,0.024690699,5,24,0,1,0,1
26,0.607092336,1,20,0,0,0,1
50,0.996952875,1,24,0,1,0,1
39,0.855682383,2,16,1,1,0,1
41,0.999780355,1,22,0,0,0,1
36,0.159709213,0,19,0,1,0,1
39,0.68938519,4,21,1,1,0,1
33,0.126199648,1,13,0,0,0,1
41,0.575053538,0,22,0,1,0,1
36,0.076022429,2,23,0,1,0,1
37,0.128734175,2,24,0,0,0,1
43,0.685067049,5,20,0,0,0,1
31,0.353187862,4,21,0,1,1,1
49,0.436651907,4,24,0,1,0,1
52,0.1312839,2,22,0,1,0,1
50,0.974487694,1,23,0,1,0,1
45,0.678386017,0,22,1,0,0,1
41,0.315146016,3,18,0,0,0,1
55,0.999999647,1,13,0,0,0,1
42,0.767976567,1,24,0,1,0,1
34,0.067090109,2,24,1,1,0,1
28,0.131937863,0,18,0,0,0,1
44,0.596282443,2,15,0,1,0,1
39,0.948360219,2,24,0,1,0,1
42,0.415680299,1,12,1,1,0,1
42,0.988551515,4,23,0,1,0,1
54,0.004430955,4,23,0,0,0,1
37,0.001213632,1,20,0,0,0,1
32,0.673896305,3,23,0,0,1,1
45,0.013544746,1,23,0,1,0,1
38,0.99694563,1,18,0,1,0,1
41,7.49E-06,0,23,0,1,0,1
42,0.062536652,4,22,0,1,0,1
43,0.157552925,1,23,0,0,0,1
34,0.180614201,1,24,1,1,0,1
37,0.992417359,1,23,0,0,0,1
50,0.769766071,1,13,1,1,0,1
46,0.033066338,1,22,0,1,0,1
42,9.60E-05,3,18,0,1,0,1
48,0.377233148,3,22,0,1,0,1
42,0.387226277,1,23,0,1,0,1
42,0.370763732,1,22,0,1,0,1
29,0.1290627,2,20,0,1,0,1
36,0.854171829,1,16,0,1,0,1
51,0.004209811,2,23,0,0,0,1
43,0.999623084,1,24,1,1,0,1
44,0.472607365,1,24,0,0,0,1
41,0.149283595,1,22,0,1,0,1
38,0.155571052,1,22,1,1,0,1
28,0.964936752,3,19,0,1,0,1
39,0.186940443,7,24,1,1,0,1
37,0.000124068,2,24,0,1,0,1
49,0.732101952,0,19,0,0,0,1
36,0.050868528,1,16,0,1,0,1
38,0.219594001,0,22,1,0,0,1
37,0.018104016,4,24,0,0,0,1
42,0.08896981,1,23,0,1,0,1
39,0.787335946,1,19,0,1,0,1
36,0.862010768,1,21,0,0,0,1
43,0.117221974,5,22,0,1,0,1
46,0.058746777,4,14,1,0,0,1
53,0.610848294,6,24,0,0,0,1
32,0.204292406,0,18,0,0,0,1
40,0.268655957,0,23,0,1,0,1
35,0.991066501,4,21,0,1,0,1
48,0.907677256,4,21,0,1,0,1
45,0.984683978,1,19,1,1,0,1
40,0.034116384,2,21,0,1,0,1
33,0.904868921,2,24,0,1,0,1
38,0.740974191,2,24,0,1,0,1
47,0.54858801,1,18,0,0,0,1
32,0.40922249,2,23,1,0,0,1
39,0.702722981,3,21,1,0,0,1
40,0.672026254,2,22,0,1,0,1
41,0.187086641,2,19,1,0,1,1
46,0.466523439,1,16,0,0,0,1
31,0.211858932,4,21,1,1,0,1
37,0.114676131,1,23,0,1,0,1
49,0.191838155,1,22,0,1,0,1
28,0.331745736,2,18,0,1,0,1
42,0.87173405,4,21,0,0,0,1
41,0.916196518,1,20,0,1,0,1
48,0.071365764,1,23,0,0,0,1
42,0.002482701,1,19,1,1,0,1
40,0.166917139,0,14,0,1,0,1
48,0.183437238,0,21,1,1,0,1
40,0.062712677,4,20,0,1,0,1
37,0.859135014,4,22,0,1,0,1
36,0.821026448,1,18,0,1,0,1
39,0.190988595,2,20,0,0,0,1
51,0.266144622,2,20,0,1,0,1
36,0.958458347,5,21,1,1,0,1
41,0.040645544,1,24,0,1,0,1
40,0.106184385,2,20,0,0,0,1
42,0.002545061,1,23,0,1,0,1
33,0.041006389,2,21,0,0,0,1
44,0.813089225,4,23,1,1,0,1
39,0.147613665,1,24,0,1,0,1
36,0.054656286,1,21,0,1,0,1
41,0.369138955,2,13,1,0,0,1
41,0.093009931,0,24,0,0,0,1
43,0.528420478,3,23,0,0,0,1
48,0.66635533,1,23,0,1,0,1
42,0.889486698,3,15,0,1,0,1
44,0.222487277,5,24,0,0,0,1
48,0.021711281,1,21,0,1,0,1
51,0.006698495,4,22,1,1,0,1
46,0.047284917,4,23,1,1,0,1
35,0.973997697,3,15,0,0,1,1
35,0.973929775,1,20,1,0,1,1
31,0.017065851,3,21,1,0,0,1
43,0.018406168,3,22,0,0,0,1
41,0.00749809,2,24,0,1,0,1
43,0.752854443,2,19,0,0,0,1
38,0.878977713,6,21,1,1,0,1
46,0.756241258,1,14,0,1,0,1
44,0.959075522,2,24,1,0,0,1
41,0.583172318,2,23,0,1,0,1
38,0.77233801,1,24,1,0,0,1
29,0.510149752,3,18,0,0,0,1
38,0.635361498,1,23,0,0,0,1
45,0.170620961,3,20,0,0,0,1
36,0.961717851,4,24,0,1,0,1
41,0.999541932,2,23,0,1,0,1
32,0.143387372,2,22,0,1,0,1
29,0.733421006,5,23,0,1,0,1
38,0.000680037,3,22,0,0,0,1
54,0.103153912,1,22,0,1,0,1
38,0.233465575,4,23,0,0,0,1
36,0.58105373,1,18,0,0,0,1
50,0.120652221,1,24,0,1,0,1
33,0.111379195,0,20,0,1,0,1
44,0.898708045,0,10,0,1,0,1
35,0.603490838,2,13,0,1,1,1
56,0.975762673,0,18,0,1,0,1
41,0.42613721,0,18,0,1,0,1
46,0.019774069,1,14,0,1,0,1
30,0.080545157,3,19,1,1,0,1
40,4.55E-05,2,17,0,1,0,1
39,0.000395869,1,22,1,1,0,1
33,0.978282427,3,22,0,1,0,1
39,0.120839095,2,21,0,1,0,1
48,0.372142417,4,24,1,1,0,1
31,0.879006622,2,23,1,1,0,1
34,0.771498703,1,19,0,1,0,1
41,0.311031536,1,21,0,1,0,1
31,0.185819566,1,22,0,0,0,1
43,0.760516226,1,23,0,1,0,1
42,0.150188689,0,24,1,1,0,1
38,0.112792606,1,24,1,0,0,1
41,0.94492495,3,23,0,0,0,1
43,0.465023553,1,20,0,1,0,1
42,0.87464389,5,22,0,0,0,1
34,0.248905843,1,24,0,1,0,1
37,0.121694307,3,24,1,1,0,1
41,0.000361897,1,22,0,1,0,1
33,0.452327415,2,24,0,0,0,1
38,0.82851234,0,23,0,1,0,1
34,0.951607085,1,18,0,0,0,1
39,0.990572201,2,22,0,1,0,1
39,0.661105415,1,23,0,1,0,1
37,0.898352933,1,22,0,0,0,1
36,0.867984999,1,22,0,1,0,1
44,0.918755388,3,23,1,1,0,1
29,0.081066819,1,21,0,1,0,1
42,0.736233445,1,24,0,0,0,1
35,0.764290882,2,17,0,1,0,1
39,0.002434006,3,20,0,1,0,1
39,0.661928028,0,23,0,1,0,1
41,0.132915917,0,24,0,1,0,1
45,0.974266087,0,15,0,1,0,1
36,0.419644806,0,17,0,1,0,1
37,0.741827833,1,24,0,0,0,1
36,0.602675478,1,16,0,1,0,1
39,0.119077182,2,16,0,1,0,1
40,0.963735774,3,22,0,0,1,1
44,0.251650846,0,22,0,0,0,1
41,0.855236077,1,15,0,0,0,1
46,0.030701561,2,22,0,1,0,1
47,0.562691225,0,16,0,0,0,1
32,0.352048207,1,19,1,1,0,1
33,0.411713836,0,21,0,1,0,1
32,0.886346435,3,14,1,0,0,1
37,0.068782692,2,16,0,1,0,1
38,0.806443796,2,22,0,0,0,1
36,0.796399564,2,23,0,1,0,1
43,0.804607701,2,20,0,1,0,1
40,0.330554886,2,24,0,1,0,1
39,0.109444872,3,23,1,1,0,1
53,0.899315818,2,20,1,0,0,1
40,0.999387525,3,23,0,0,0,1
42,0.979343234,1,17,0,1,0,1
39,0.023287466,1,24,0,1,0,1
57,0.332418826,0,24,0,1,0,1
29,0.16276659,1,24,1,0,0,1
32,0.006320242,0,22,0,0,0,1
39,0.013179429,0,23,1,0,0,1
35,0.314275812,1,20,0,0,0,1
40,0.381404596,2,23,0,0,0,1
49,0.595927603,1,21,1,0,0,1
51,0.569827164,1,11,0,0,0,1
42,0.09777391,2,20,0,0,0,1
40,0.016121176,3,22,0,1,0,1
49,0.352139442,4,19,0,1,0,1
36,0.439463919,4,20,0,1,0,1
47,0.157091945,1,21,0,1,0,1
34,0.269477144,2,22,1,1,0,1
33,0.997834824,0,23,0,1,0,1
38,0.387275435,1,23,1,0,0,1
40,0.159873286,3,23,1,1,0,1
38,0.337349127,2,21,0,1,0,1
48,0.552133248,1,24,0,0,0,1
34,0.106721125,0,24,0,0,0,1
59,0.705340579,1,24,0,0,0,1
42,0.282310007,1,9,0,1,0,1
38,0.068573655,1,20,1,1,0,1
46,0.756476413,0,16,0,1,0,1
43,0.86387096,1,23,1,1,0,1
49,0.992345532,1,24,0,0,0,1
34,0.672801064,2,24,0,1,0,1
47,0.72749503,2,24,0,0,0,1
38,0.340356998,0,23,0,0,0,1
51,0.994598831,5,13,0,1,0,1
36,0.284993612,1,24,0,1,0,1
45,0.218080218,0,20,0,1,0,1
36,0.023569666,1,24,0,0,0,1
48,0.724607773,1,17,0,1,0,1
47,0.016564743,3,23,0,1,0,1
31,0.663251703,2,13,0,1,0,1
38,0.955048092,3,6,0,0,0,1
62,0.003363924,3,24,0,1,0,1
38,0.770351532,0,14,0,1,0,1
38,0.552685658,1,21,0,0,0,1
44,0.006334095,2,24,1,1,0,1
35,0.138208487,1,23,0,0,0,1
32,0.018702886,1,24,0,1,0,1
44,0.933709503,1,23,0,1,0,1
34,0.109789082,1,16,0,1,0,1
39,0.004806666,1,19,0,1,0,1
36,0.611642589,1,23,1,0,0,1
33,0.25755372,2,22,0,1,0,1
42,0.256104547,4,17,0,0,0,1
44,0.862878012,4,23,0,1,0,1
33,0.867112453,4,23,0,1,0,1
43,0.878769951,1,20,0,1,0,1
53,0.136163229,1,24,0,0,0,1
44,0.054024384,1,22,1,0,0,1
40,0.013068274,1,24,0,1,0,1
40,0.108052852,1,24,0,1,0,1
36,0.829375828,2,20,1,1,0,1
49,0.000605476,1,15,1,1,0,1
39,0.952713591,2,24,0,1,0,1
43,0.000169908,1,24,0,0,0,1
38,0.883800242,1,20,0,1,0,1
40,0.002721158,1,21,0,1,0,1
37,0.533111872,2,22,0,1,0,1
27,1.55E-08,2,23,0,1,0,1
39,0.917595744,2,24,0,0,0,1
43,0.084546347,2,14,0,0,0,1
28,0.000794672,2,24,0,0,1,1
35,0.822388412,3,22,0,1,0,1
40,0.076839795,4,23,0,1,0,1
34,0.205391072,3,17,1,0,0,1
38,0.189553077,1,22,0,1,0,1
37,0.449900789,2,21,0,0,0,1
36,0.947502506,2,21,0,1,0,1
34,0.081782149,4,23,0,0,0,1
39,0.822933409,1,17,0,1,0,1
44,0.989854092,1,18,0,0,0,1
32,0.895832035,4,22,0,1,0,1
42,0.111598934,2,12,0,1,1,1
42,0.791174577,1,23,0,0,0,1
40,0.761050962,1,24,1,1,0,1
27,0.884897878,3,24,0,0,0,1
33,1.83E-05,3,21,0,1,0,1
39,0.406798315,5,16,0,1,0,1
32,0.124441952,1,23,0,1,0,1
36,0.81512862,1,22,0,1,0,1
38,0.00189117,2,23,0,1,0,1
41,0.938059934,1,23,1,1,0,1
42,0.021442872,2,23,0,1,0,1
39,0.403510207,2,16,0,1,0,1
40,0.337194447,1,22,0,1,0,1
39,0.998715992,1,15,0,1,0,1
48,4.32E-05,0,23,0,1,0,1
29,0.275415114,2,20,0,1,0,1
44,0.977424624,1,22,1,1,0,1
32,0.18289491,5,23,0,0,1,1
50,0.446835081,1,22,0,1,0,1
36,0.54163801,0,24,1,0,0,1
49,0.992445016,1,13,0,1,0,1
57,0.893160221,6,21,0,1,0,1
44,0.08345745,2,21,0,1,0,1
42,0.962140875,5,24,0,1,1,1
39,0.846203134,5,23,1,1,0,1
41,0.35980128,1,24,0,1,0,1
43,0.458526221,2,17,0,1,0,1
43,0.436287883,7,17,0,1,0,1
40,0.625851014,3,22,0,0,0,1
32,0.002200928,3,23,0,1,0,1
56,0.191020664,6,24,0,1,0,1
44,0.482028712,1,20,0,0,0,1
48,0.997635719,1,21,1,0,0,1
42,0.02700716,2,18,0,0,0,1
40,0.365564292,3,23,1,1,0,1
39,0.97722415,0,21,0,1,0,1
47,0.448285403,1,24,0,1,0,1
51,0.207168387,1,17,0,1,0,1
53,0.6967448,2,11,1,1,0,1
43,0.468184176,3,21,1,0,0,1
33,0.301010678,5,23,0,1,0,1
35,0.96254961,7,23,0,1,0,1
38,0.799381958,6,21,1,1,0,1
45,0.464282454,2,19,0,1,0,1
32,0.041126469,1,18,0,1,0,1
45,0.382062596,1,24,0,1,0,1
51,0.396037641,2,23,0,1,0,1
41,0.426751467,2,23,0,1,0,1
40,0.051702853,3,24,0,1,0,1
48,0.110224229,4,22,1,0,0,1
36,0.97101174,1,18,0,0,0,1
38,0.141173735,2,19,1,0,0,1
43,0.018349056,3,18,0,1,0,1
32,0.368430839,2,24,0,1,0,1
35,0.211728633,1,14,0,1,0,1
44,0.019301595,3,22,0,1,0,1
39,0.995213262,1,22,0,1,0,1
42,0.999244726,2,24,0,1,0,1
